Дата,Блок,Wort,Artikel,Plural,Übersetzung,Beispiel,Übersetzung Beispiel,Anki: Front (авто),Anki: Back (авто),Уровень,Следующий показ,Всего попыток,Правильно,Подтемы
21.07.2026,1. Hallo! Wie geht's?,vhs_Lektion 1_Hallo! Wie geht_s_,-,-,Привет! Как дела?,Hallo! Wie geht's dir?,Привет! Как твои дела?,,,1,21.07.2026,0,0,
,Kap 3_Was kostet das?,Kinderwagen,der,die Kinderwagen,детская коляска,Ich schiebe den Kinderwagen im Park.,Я везу детскую коляску в парке.,der Kinderwagen | Ich schiebe den Kinderwagen im Park.,детская коляска | Я везу детскую коляску в парке.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Staubsauger,der,Staubsauger,пылесос,Der neue Staubsauger funktioniert sehr gut.,Новый пылесос работает очень хорошо.,der Staubsauger | Der neue Staubsauger funktioniert sehr gut.,пылесос | Новый пылесос работает очень хорошо.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,​welch- (Welche Wörter kennen Sie?),-,-,"какой, какая, какое, какие",Welche Wörter kennen Sie?,Какие слова вы знаете?,​welch- (Welche Wörter kennen Sie?) | Welche Wörter kennen Sie?,"какой, какая, какое, какие | Какие слова вы знаете?",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,5​kein- (keine Ahnung),-,-,"никакой, ни один (отрицательное местоимение); (keine Ahnung — без понятия, не знаю)","Ich habe keine Ahnung, wie das funktioniert.","Я понятия не имею, как это работает.","5​kein- (keine Ahnung) | Ich habe keine Ahnung, wie das funktioniert.","никакой, ни один (отрицательное местоимение); (keine Ahnung — без понятия, не знаю) | Я понятия не имею, как это работает.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Monitor,der,die Monitore,монитор,Mein neuer Monitor hat eine sehr gute Bildqualität.,У моего нового монитора очень хорошее качество изображения.,der Monitor | Mein neuer Monitor hat eine sehr gute Bildqualität.,монитор | У моего нового монитора очень хорошее качество изображения.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Digitalkamera,die,die Digitalkameras,цифровой фотоаппарат,Ich habe mir eine neue Digitalkamera gekauft.,Я купил себе новый цифровой фотоаппарат.,die Digitalkamera | Ich habe mir eine neue Digitalkamera gekauft.,цифровой фотоаппарат | Я купил себе новый цифровой фотоаппарат.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,​für (+ A.),-,-,"для, за",Dieses Geschenk ist für dich.,Этот подарок для тебя.,​für (+ A.) | Dieses Geschenk ist für dich.,"для, за | Этот подарок для тебя.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,"6​zeigen, er zeigt, gezeigt",-,-,"показывать, показать",Er zeigt mir den Weg.,Он показывает мне дорогу.,"6​zeigen, er zeigt, gezeigt | Er zeigt mir den Weg.","показывать, показать | Он показывает мне дорогу.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,"​alt, älter, am ältesten",-,-,"старый, старше, самый старый",Mein Bruder ist zwei Jahre älter als ich.,Мой брат на два года старше меня.,"​alt, älter, am ältesten | Mein Bruder ist zwei Jahre älter als ich.","старый, старше, самый старый | Мой брат на два года старше меня.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,"​modern, moderner, am modernsten",-,-,современный,Dieses Haus ist sehr modern.,Этот дом очень современный.,"​modern, moderner, am modernsten | Dieses Haus ist sehr modern.",современный | Этот дом очень современный.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,"​praktisch, praktischer, am praktischsten",-,-,"практичный, удобный",Dieses Werkzeug ist sehr praktisch für die Gartenarbeit.,Этот инструмент очень практичен для работы в саду.,"​praktisch, praktischer, am praktischsten | Dieses Werkzeug ist sehr praktisch für die Gartenarbeit.","практичный, удобный | Этот инструмент очень практичен для работы в саду.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,"​schön, schöner, am schönsten",-,-,"красивый, красивее, самый красивый","Das ist das schönste Geschenk, das ich je bekommen habe.","Это самый красивый подарок, который я когда-либо получал.","​schön, schöner, am schönsten | Das ist das schönste Geschenk, das ich je bekommen habe.","красивый, красивее, самый красивый | Это самый красивый подарок, который я когда-либо получал.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,7​der Flohmarkt,der,die Flohmärkte,блошиный рынок,"Am Wochenende gehe ich gerne auf den Flohmarkt, um alte Bücher zu suchen.","По выходным я люблю ходить на блошиный рынок, чтобы искать старые книги.","der 7​der Flohmarkt | Am Wochenende gehe ich gerne auf den Flohmarkt, um alte Bücher zu suchen.","блошиный рынок | По выходным я люблю ходить на блошиный рынок, чтобы искать старые книги.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Kursraum,der,die Kursräume,учебный класс (аудитория),Der Kursraum ist groß und hell.,Учебный класс большой и светлый.,der Kursraum | Der Kursraum ist groß und hell.,учебный класс (аудитория) | Учебный класс большой и светлый.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,"​suchen, er sucht, gesucht",-,-,искать,Ich suche meine Brille.,Я ищу свои очки.,"​suchen, er sucht, gesucht | Ich suche meine Brille.",искать | Я ищу свои очки.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Schnäppchen,das,die Schnäppchen,выгодная покупка,"Ich habe dieses Kleid im Ausverkauf gekauft, es war ein echtes Schnäppchen.","Я купила это платье на распродаже, это была настоящая выгодная покупка.","das Schnäppchen | Ich habe dieses Kleid im Ausverkauf gekauft, es war ein echtes Schnäppchen.","выгодная покупка | Я купила это платье на распродаже, это была настоящая выгодная покупка.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Kaffeekanne,die,die Kaffeekannen,кофейник,Die Kaffeekanne steht auf dem Tisch.,Кофейник стоит на столе.,die Kaffeekanne | Die Kaffeekanne steht auf dem Tisch.,кофейник | Кофейник стоит на столе.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Teekanne,die,die Teekannen,чайник (для заваривания чая),Die Teekanne steht auf dem Tisch.,Чайник стоит на столе.,die Teekanne | Die Teekanne steht auf dem Tisch.,чайник (для заваривания чая) | Чайник стоит на столе.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Thermoskanne,die,die Thermoskannen,термос,Ich habe eine Thermoskanne mit heißem Tee.,У меня есть термос с горячим чаем.,die Thermoskanne | Ich habe eine Thermoskanne mit heißem Tee.,термос | У меня есть термос с горячим чаем.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,8​die Seite,die,die Seiten,"страница, сторона",Ich lese die Seite fünf.,Я читаю пятую страницу.,die 8​die Seite | Ich lese die Seite fünf.,"страница, сторона | Я читаю пятую страницу.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Kugelschreiber,der,die Kugelschreiber,шариковая ручка,Ich schreibe mit dem Kugelschreiber.,Я пишу шариковой ручкой.,der Kugelschreiber | Ich schreibe mit dem Kugelschreiber.,шариковая ручка | Я пишу шариковой ручкой.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,"​kaufen, er kauft, gekauft",-,-,покупать,Ich kaufe einen Apfel.,Я покупаю яблоко.,"​kaufen, er kauft, gekauft | Ich kaufe einen Apfel.",покупать | Я покупаю яблоко.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,"​mögen, er mag, mögen/gemocht",-,-,"любить, нравиться",Ich mag Pizza.,Я люблю пиццу.,"​mögen, er mag, mögen/gemocht | Ich mag Pizza.","любить, нравиться | Я люблю пиццу.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Projekt,das,die Projekte,проект,Das ist ein neues Projekt.,Это новый проект.,das Projekt | Das ist ein neues Projekt.,проект | Это новый проект.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Suchwort,das,die Suchwörter,поисковое слово,Geben Sie bitte ein Suchwort ein.,"Введите, пожалуйста, поисковое слово.",das Suchwort | Geben Sie bitte ein Suchwort ein.,"поисковое слово | Введите, пожалуйста, поисковое слово.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Region,die,die Regionen,"регион, область",Ich wohne in einer schönen Region.,Я живу в красивом регионе.,die Region | Ich wohne in einer schönen Region.,"регион, область | Я живу в красивом регионе.",2,29.07.2026,1,1,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,​wann,-,-,когда,Wann kommst du nach Hause?,Когда ты придешь домой?,​wann | Wann kommst du nach Hause?,когда | Когда ты придешь домой?,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,9​das Rollenspiel,das,die Rollenspiele,ролевая игра,Das Rollenspiel macht Spaß.,Ролевая игра — это весело.,das 9​das Rollenspiel | Das Rollenspiel macht Spaß.,ролевая игра | Ролевая игра — это весело.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,"​verkaufen, er verkauft, verkauft",-,-,продавать,Er verkauft sein altes Auto.,Он продает свою старую машину.,"​verkaufen, er verkauft, verkauft | Er verkauft sein altes Auto.",продавать | Он продает свою старую машину.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,​all- (Alles zusammen kostet 10 €.),-,-,всё,Alles zusammen kostet 10 €.,Всё вместе стоит 10 евро.,​all- (Alles zusammen kostet 10 €.) | Alles zusammen kostet 10 €.,всё | Всё вместе стоит 10 евро.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,Qualität,die,die Qualitäten,качество,Wir müssen die Qualität unserer Produkte verbessern.,Мы должны улучшить качество нашей продукции.,die Qualität | Wir müssen die Qualität unserer Produkte verbessern.,качество | Мы должны улучшить качество нашей продукции.,1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
,Kap 3_Was kostet das?,​gebraucht (Die Lampe ist gebraucht.),-,-,"подержанный, бывший в употреблении","Das Fahrrad ist zwar gebraucht, aber in einem sehr guten Zustand.","Велосипед хотя и подержанный, но в очень хорошем состоянии.","​gebraucht (Die Lampe ist gebraucht.) | Das Fahrrad ist zwar gebraucht, aber in einem sehr guten Zustand.","подержанный, бывший в употреблении | Велосипед хотя и подержанный, но в очень хорошем состоянии.",1,21.07.2026,0,0,Kapitel 3 – Was kostet das?
